"nie_malla_modi_id","sen_slope_pnsp","sen_slope_per_pnsp","p_value_pnsp","tau_pnsp"
1647186,0,0,0.39274,-0.165
1647187,0,0,1,0
1647188,-0.003,-0.11,0.78313,-0.066
1647189,0,0,0.69953,-0.077
1647190,0,0,0.62797,-0.088
1647191,0,0,0.52901,-0.132
1647192,0,0,1,-0.011
1647193,0,0,1,0.011
1647194,0,0,0.26399,-0.22
1647195,0,0,0.69953,-0.077
1647196,0,0,1,-0.011
1647197,0,0,0.6532,0.099
1647198,0.006,0.19,0.57435,0.121
1647199,0.005,0.19,0.43168,0.165
1647200,0.003,0.1,0.57435,0.121
1647204,0,0,0.10588,0.242
1647205,0,0,0.10588,0.242
1647206,0,0,0.14347,0.22
1647207,0,0,0.14347,0.22
1647208,0,0,0.44636,0.132
1647210,0,0,0.69953,0.077
1647211,0,0,0.14347,0.22
1647212,0,0,0.06904,0.231
1647213,0,0,0.21485,0.121
1647214,0,0,0.21485,0.121
1647215,0,0,0.06904,0.231
1647216,0,0,0.14347,0.22
1647217,0,0,0.10588,0.242
1647218,0,0,0.44636,0.132
1647219,0,0,0.44636,0.132
1647220,0,0,0.44636,0.132
1647221,0,0,0.44636,0.132
1647222,0,0,0.44636,0.132
1647223,0,0,0.44636,0.132
1647224,0,0,1,0.011
1647225,0,NA,NA,0
1647226,0,NA,NA,0
1647227,0,NA,NA,0
1647228,0,NA,NA,0
1647229,0,NA,NA,0
1647230,0,NA,NA,0
1647231,0,NA,NA,0
1647232,0,NA,NA,0
1647233,0,NA,NA,0
1647234,0,NA,NA,0
1647235,0,NA,NA,0
1647242,0,NA,NA,0
1647243,0,NA,NA,0
1649539,-0.502,-0.93,0.91281,-0.033
1649540,-0.83,-1.66,0.82667,-0.055
1649541,0.04,0.12,1,0.011
1649542,-1.653,-3.45,0.82667,-0.055
1649543,-1.768,-3.28,0.82667,-0.055
1649544,-1.438,-2.71,0.66142,-0.099
1649545,-1.93,-4.22,0.66142,-0.099
1649546,-1.153,-2.77,0.44342,-0.165
1649547,-1.16,-2.69,0.66142,-0.099
1649548,-2.404,-4.11,0.82667,-0.055
1649549,-2.791,-4.14,0.66142,-0.099
1649550,-2.684,-3.47,0.58407,-0.121
1649551,-1.61,-2.07,0.74256,-0.077
1649552,-2.665,-4.06,0.58407,-0.121
1649553,-2.035,-3.63,0.74256,-0.077
1649554,-1.488,-3.11,0.58407,-0.121
1649555,-0.828,-2.38,0.58407,-0.121
1649556,0.024,0.12,0.86935,0.044
1649557,0.522,3.36,0.62029,0.11
1649558,0,0,0.9561,-0.022
1649559,0,0,0.82441,0.055
1649560,0,0,0.91166,0.033
1649561,0,0,1,0.011
1649562,0,0,0.82441,-0.055
1649563,0,0,0.81377,-0.055
1649564,0,0,0.86763,-0.044
1649565,-0.078,-1.63,0.5791,-0.121
1649566,-0.077,-1.82,0.43741,-0.165
1649567,-0.03,-1.61,0.14421,-0.297
1649568,-0.006,-0.46,0.1223,-0.308
1649569,-0.006,-0.4,0.1223,-0.308
1649570,-0.031,-1.16,0.23747,-0.242
1649571,-0.031,-0.91,0.43741,-0.165
1649572,-0.021,-1.16,0.08549,-0.341
1649573,-0.004,-0.31,0.21699,-0.242
1649574,-0.026,-0.79,0.50564,-0.143
1649575,-0.021,-0.7,0.69999,-0.088
1649576,-0.027,-0.71,0.62029,-0.11
1649577,-0.03,-0.75,0.69999,-0.088
1649578,-0.01,-0.64,0.15251,-0.286
1649579,0,0,0.62797,-0.088
1649581,0,0,0.53326,-0.11
1649582,0,0,0.53326,-0.11
1649583,0,0,0.62797,-0.088
1649585,0,0,0.53326,-0.11
1649586,0,0,0.39274,-0.165
1649587,0,0,0.32869,-0.187
1649588,-0.003,-0.13,0.43168,-0.165
1649589,0,0,0.9561,-0.022
1649590,-0.003,-0.13,0.69999,-0.088
1649591,0,0,0.62797,-0.088
1649592,0,0,0.62797,-0.088
1649593,0,0,0.60682,-0.099
1649594,-0.005,-0.11,0.86883,-0.044
1649595,0,0,1,0.011
1649596,0,0,0.28912,-0.209
1649597,0,0,0.62797,-0.088
1649598,0,0,1,-0.011
1649599,0.044,0.95,0.50032,0.143
1649600,0,0,1,0.011
1649601,0,0,0.6532,0.099
1649602,0.031,0.47,0.50032,0.143
1649603,0.014,0.49,0.57435,0.121
1649606,0,0,0.36815,0.154
1649607,0,0,0.10588,0.242
1649608,0,0,0.36815,0.154
1649609,0,0,0.46383,0.143
1649610,0.01,0.42,0.27689,0.22
1649611,0.01,0.42,0.27689,0.22
1649612,0.003,0.16,0.27689,0.22
1649613,0,0,0.69953,0.077
1649614,0,0,0.14347,0.22
1649615,0,0,0.06904,0.231
1649616,0,0,0.06904,0.231
1649617,0,0,0.10588,0.242
1649618,0,0,0.44636,0.132
1649619,0,0,0.44636,0.132
1649620,0,0,0.69953,0.077
1649621,0,0,0.60682,0.099
1649622,0,0,0.69953,0.077
1649623,0,0,0.44636,0.132
1649624,0,0,0.44636,0.132
1649625,0,0,0.44636,0.132
1649626,0,0,0.44636,0.132
1649627,0,0,0.21485,0.121
1649628,0,NA,NA,0
1649629,0,NA,NA,0
1649630,0,NA,NA,0
1649631,0,NA,NA,0
1649632,0,NA,NA,0
1649633,0,NA,NA,0
1649634,0,NA,NA,0
1649635,0,NA,NA,0
1649636,0,NA,NA,0
1649637,0,NA,NA,0
1649638,0,NA,NA,0
1649639,0,NA,NA,0
1649640,0,NA,NA,0
1649641,0,NA,NA,0
1649642,0,NA,NA,0
1649643,0,NA,NA,0
1649644,0,NA,NA,0
1649645,0,NA,NA,0
1651907,0.017,0.04,1,0.011
1651908,0.116,0.34,1,0.011
1651909,0.2,0.49,0.91281,0.033
1651910,0.138,0.35,1,0.011
1651912,0.212,0.46,1,0.011
1651941,-1.85,-3.04,0.74256,-0.077
1651942,-1.783,-3.36,0.66142,-0.099
1651943,-1.055,-2.29,0.82667,-0.055
1651944,-1.79,-3.24,0.74256,-0.077
1651945,-1.734,-2.77,0.66142,-0.099
1651946,-2.07,-3.58,0.74256,-0.077
1651947,-2.212,-3.87,0.82667,-0.055
1651948,-0.767,-1.56,0.82667,-0.055
1651949,-2.198,-4.03,0.82667,-0.055
1651950,-2.318,-3.92,0.82667,-0.055
1651951,-2.966,-4.18,0.66142,-0.099
1651952,-1.526,-1.83,0.74256,-0.077
1651953,-2.462,-3.17,0.74256,-0.077
1651954,-2.366,-3.63,0.66142,-0.099
1651955,-2.23,-4.07,0.74256,-0.077
1651956,-1.127,-2.61,0.58407,-0.121
1651957,-0.884,-2.52,0.51122,-0.143
1651958,-0.135,-0.59,0.82667,-0.055
1651959,0.121,0.92,0.69999,0.088
1651960,0,0,0.91166,0.033
1651961,0,0,1,-0.011
1651962,0.002,0.03,0.78313,0.066
1651963,0,0,1,0.011
1651964,0,0,1,-0.011
1651965,0,0,0.64654,-0.099
1651966,0,0,0.91166,-0.033
1651967,0,0,0.91166,-0.033
1651968,0,0,1,0
1651969,-0.038,-0.93,0.5791,-0.121
1651970,-0.008,-0.55,0.1223,-0.308
1651971,-0.005,-0.31,0.15251,-0.286
1651972,-0.057,-1.57,0.50564,-0.143
1651973,-0.103,-1.94,0.69999,-0.088
1651974,-0.025,-1.44,0.08549,-0.341
1651975,-0.018,-1.09,0.07605,-0.352
1651976,-0.04,-1.09,0.62029,-0.11
1651977,0,0,0.9561,-0.022
1651978,-0.026,-0.32,0.86883,-0.044
1651979,-0.03,-0.51,0.62029,-0.11
1651980,-0.024,-1.03,0.34494,-0.198
1651981,0,0,0.62797,-0.088
1651982,0,0,0.27184,-0.209
1651983,0,0,0.52901,-0.132
1651984,0,0,0.31759,-0.198
1651985,0,0,0.31759,-0.198
1651986,0,0,0.62797,-0.088
1651987,0,0,0.60682,-0.099
1651988,-0.003,-0.13,0.43741,-0.165
1651989,0,0,0.68871,-0.088
1651990,0,0,0.9561,-0.022
1651991,-0.008,-0.1,0.62029,-0.11
1651992,-0.003,-0.1,0.86883,-0.044
1651993,-0.004,-0.15,0.69999,-0.088
1651994,0,0,0.31759,-0.198
1651995,0,0,0.69953,-0.077
1651996,0,0,1,0.011
1651997,-0.015,-0.14,0.69999,-0.088
1651998,0,0,1,0.011
1651999,0,0,0.62528,-0.099
1652000,0,0,0.91056,-0.033
1652001,0,0,1,0.011
1652002,0,0,0.91166,0.033
1652003,0,0,1,0.011
1652004,0.112,2.17,0.57435,0.121
1652005,0.006,0.22,0.57435,0.121
1652006,0,0,0.44471,0.154
1652007,0,0,0.46383,0.143
1652008,0,0,0.10588,0.242
1652009,0,0,0.52005,0.121
1652010,0,0,0.46383,0.143
1652011,0,0,0.46383,0.143
1652012,0,0,0.45689,0.154
1652013,0,0,0.82224,0.055
1652014,0.045,1.01,0.39066,0.176
1652015,0,0,0.54155,0.121
1652016,0,0,0.14347,0.22
1652017,0,0,0.21485,0.121
1652018,0,0,0.14347,0.22
1652019,0,0,0.14347,0.22
1652020,0,0,0.69953,0.077
1652021,0,0,0.69953,0.077
1652022,0,0,0.69953,0.077
1652023,0,0,0.60682,0.099
1652024,0,0,0.69953,0.077
1652025,0,0,0.69953,0.077
1652026,0,0,0.69953,0.077
1652027,0,0,0.44636,0.132
1652028,0,0,0.44636,0.132
1652029,0,0,0.44636,0.132
1652030,0,0,0.21485,0.121
1652031,0,NA,NA,0
1652032,0,NA,NA,0
1652033,0,NA,NA,0
1652034,0,NA,NA,0
1652035,0,NA,NA,0
1652036,0,NA,NA,0
1652037,0,NA,NA,0
1652038,0,NA,NA,0
1652039,0,NA,NA,0
1652040,0,NA,NA,0
1652041,0,NA,NA,0
1652042,0,NA,NA,0
1652043,0,NA,NA,0
1652044,0,NA,NA,0
1652045,0,NA,NA,0
1652046,0,NA,NA,0
1652047,0,NA,NA,0
1652048,0,NA,NA,0
1654308,0.18,0.4,1,0.011
1654309,0.196,0.47,0.91281,0.033
1654310,0.192,0.48,0.91281,0.033
1654311,0.39,0.89,0.82667,0.055
1654312,0.385,0.75,0.82667,0.055
1654313,0.208,0.45,1,0.011
1654314,0.636,1.19,0.74256,0.077
1654315,0.433,0.91,1,0.011
1654320,-1.135,-2.93,0.82667,-0.055
1654321,-0.992,-2.85,0.74256,-0.077
1654337,0.003,0.02,0.91281,0.033
1654338,0.02,0.06,1,0.011
1654339,-2.298,-4.24,0.66142,-0.099
1654340,-1.996,-3.33,0.74256,-0.077
1654343,-1.81,-2.72,0.66142,-0.099
1654344,-1.93,-3.03,0.66142,-0.099
1654345,-1.77,-2.83,0.66142,-0.099
1654346,-1.762,-2.69,0.66142,-0.099
1654347,-2.38,-3.36,0.66142,-0.099
1654348,-2.344,-3.69,0.66142,-0.099
1654349,-2.03,-3.35,0.74256,-0.077
1654350,-2.208,-3.9,0.82667,-0.055
1654351,-2.214,-3.69,0.91281,-0.033
1654352,-2.56,-3.68,0.74256,-0.077
1654353,-2.372,-3.03,0.74256,-0.077
1654354,-1.857,-2.12,0.74256,-0.077
1654355,-1.508,-1.85,0.74256,-0.077
1654356,-2.318,-3.57,0.74256,-0.077
1654357,-2.222,-4.14,0.74256,-0.077
1654358,-0.94,-2.53,0.51122,-0.143
1654359,-0.323,-1.18,0.74256,-0.077
1654360,0.022,0.11,0.86935,0.044
1654361,0.005,0.05,0.78313,0.066
1654362,0,0,0.9561,0.022
1654363,0.085,0.8,0.69999,0.088
1654364,0.002,0.03,0.78313,0.066
1654365,0,0,1,0.011
1654366,-0.007,-0.47,0.31203,-0.209
1654367,-0.001,-0.07,0.53605,-0.132
1654368,0,0,0.91166,0.033
1654369,-0.035,-0.37,0.86883,-0.044
1654370,0,0,1,0
1654371,0,0,1,0
1654372,-0.029,-1.46,0.14294,-0.297
1654373,-0.033,-1.15,0.3748,-0.187
1654374,-0.073,-1.56,0.54483,-0.132
1654375,0,0,0.9561,-0.022
1654376,-0.029,-1.18,0.14421,-0.297
1654377,-0.027,-1.12,0.15962,-0.286
1654378,0,0,0.9561,-0.022
1654379,-0.046,-0.42,0.86883,-0.044
1654380,0,0,0.9561,-0.022
1654381,-0.03,-0.68,0.69999,-0.088
1654382,0,0,0.31759,-0.198
1654383,0,0,0.31759,-0.198
1654384,-0.01,-0.39,0.43741,-0.165
1654385,-0.007,-0.25,0.78313,-0.066
1654386,-0.006,-0.34,0.43741,-0.165
1654387,0,0,0.37786,-0.176
1654388,0,0,0.62797,-0.088
1654389,0,0,0.60682,-0.099
1654390,-0.004,-0.2,0.43741,-0.165
1654391,-0.008,-0.16,0.69999,-0.088
1654392,-0.061,-0.94,0.62029,-0.11
1654393,-0.012,-0.11,0.78313,-0.066
1654394,-0.004,-0.05,0.86883,-0.044
1654395,0,0,0.82441,-0.055
1654396,0,0,0.91166,-0.033
1654397,0,0,0.68871,-0.088
1654398,0,0,1,-0.011
1654399,0,0,0.9561,-0.022
1654400,0,0,0.91056,-0.033
1654401,0,0,0.86598,-0.044
1654402,0,0,1,0
1654403,0,0,0.91166,0.033
1654404,0,0,0.82441,0.055
1654405,0,0,1,0.011
1654406,0.116,2.11,0.57435,0.121
1654407,0.01,0.4,0.43168,0.165
1654408,0.01,0.51,0.22944,0.242
1654409,0,0,0.46383,0.143
1654410,0,0,0.52005,0.121
1654411,0,0,0.52005,0.121
1654412,0.01,0.5,0.22944,0.242
1654413,0.041,1.47,0.39066,0.176
1654414,0,0,0.73612,0.077
1654415,0,0,0.91056,0.033
1654416,0,0,0.91056,0.033
1654417,0,0,0.54155,0.121
1654418,0,0,0.14347,0.22
1654419,0,0,0.10588,0.242
1654420,0,0,0.44636,0.132
1654421,0,0,0.69953,0.077
1654422,0,0,0.60682,0.099
1654423,0,0,0.89763,0.033
1654424,0,0,0.69953,0.077
1654425,0,0,0.69953,0.077
1654426,0,0,0.69953,0.077
1654427,0,0,0.69953,0.077
1654428,0,0,0.69953,0.077
1654429,0,0,0.44636,0.132
1654430,0,0,0.44636,0.132
1654431,0,0,0.44636,0.132
1654432,0,0,0.44636,0.132
1654433,0,0,0.21485,0.121
1654434,0,NA,NA,0
1654435,0,NA,NA,0
1654436,0,NA,NA,0
1654437,0,NA,NA,0
1654438,0,NA,NA,0
1654439,0,NA,NA,0
1654440,0,NA,NA,0
1654441,0,NA,NA,0
1654442,0,NA,NA,0
1654443,0,NA,NA,0
1654444,0,NA,NA,0
1654445,0,NA,NA,0
1654446,0,NA,NA,0
1654447,0,NA,NA,0
1654448,0,NA,NA,0
1654449,0,NA,NA,0
1654450,0,NA,NA,0
1654451,0,NA,NA,0
1656699,0,NA,NA,0
1656710,0.208,0.52,0.91281,0.033
1656711,0.208,0.49,0.82667,0.055
1656712,0.212,0.51,0.86935,0.044
1656713,0.22,0.53,0.82667,0.055
1656714,0.142,0.37,0.91281,0.033
1656715,-0.478,-1.14,0.91281,-0.033
1656716,-1.041,-1.82,0.82667,-0.055
1656717,-1.058,-1.72,0.82667,-0.055
1656718,-0.59,-1.24,0.82667,-0.055
1656719,-0.592,-1.29,0.74256,-0.077
1656720,-1.035,-2.21,0.74256,-0.077
1656721,-1.048,-2.27,0.74256,-0.077
1656722,-1.034,-2.08,0.66142,-0.099
1656723,-1.286,-2.56,0.74256,-0.077
1656724,-1.168,-3.02,0.74256,-0.077
1656730,0,0,1,0
1656731,-0.041,-1.16,0.43168,-0.165
1656732,0,0,1,0
1656738,0,0,0.6532,0.099
1656739,0,0,0.82441,0.055
1656740,0.003,0.02,0.95628,0.022
1656741,-0.04,-0.12,1,-0.011
1656742,-2.244,-4.61,0.74256,-0.077
1656743,-1.897,-3.42,0.66142,-0.099
1656744,-1.965,-3.47,0.66142,-0.099
1656745,-1.765,-3.28,0.66142,-0.099
1656746,-1.775,-2.68,0.66142,-0.099
1656747,-2.34,-3.36,0.66142,-0.099
1656748,-2.382,-3.33,0.66142,-0.099
1656749,-3.583,-5.08,0.58407,-0.121
1656750,-1.542,-2.13,0.66142,-0.099
1656751,-2.171,-3.27,0.66142,-0.099
1656752,-2.028,-3.32,0.74256,-0.077
1656753,-2.595,-3.68,0.74256,-0.077
1656754,-1.486,-1.72,0.74256,-0.077
1656755,-1.93,-2.08,0.66142,-0.099
1656756,-1.973,-2.04,0.82667,-0.055
1656757,-1.428,-1.76,0.66142,-0.099
1656758,-2.24,-3.65,0.82667,-0.055
1656759,-2,-4.1,0.74256,-0.077
1656760,-1.157,-3.19,0.58407,-0.121
1656761,0,0,1,0
1656762,0.489,3.28,0.62029,0.11
1656763,0.363,2.17,0.62029,0.11
1656764,0.211,1.31,0.62029,0.11
1656765,0.118,0.95,0.69999,0.088
1656766,0,0,0.91166,0.033
1656767,0,0,0.91166,0.033
1656768,0,0,0.91166,0.033
1656769,0,0,0.91166,-0.033
1656770,0,0,0.91166,-0.033
1656771,0,0,1,0
1656772,-0.13,-0.88,0.91281,-0.033
1656773,-0.059,-0.73,0.78313,-0.066
1656774,-0.01,-0.62,0.21659,-0.253
1656775,-0.06,-1.57,0.50564,-0.143
1656776,-0.051,-0.69,0.86883,-0.044
1656777,0,0,0.9561,-0.022
1656778,-0.037,-1.09,0.50564,-0.143
1656779,-0.033,-0.99,0.62029,-0.11
1656780,-0.036,-0.42,0.86883,-0.044
1656781,-0.298,-1.99,0.66142,-0.099
1656782,0,0,1,0
1656783,-0.12,-2.55,0.54483,-0.132
1656784,-0.026,-1.1,0.31806,-0.209
1656785,-0.011,-0.45,0.43741,-0.165
1656786,-0.01,-0.3,0.78313,-0.066
1656787,-0.022,-0.47,0.69999,-0.088
1656788,-0.014,-0.36,0.78313,-0.066
1656789,-0.002,-0.08,0.57435,-0.121
1656790,0,0,0.62797,-0.088
1656791,-0.002,-0.08,0.57435,-0.121
1656792,0,0,0.31759,-0.198
1656793,-0.004,-0.09,0.86883,-0.044
1656794,-0.007,-0.06,0.78313,-0.066
1656795,-0.348,-2.31,0.66142,-0.099
1656796,-0.007,-0.06,0.86883,-0.044
1656797,0,0,1,-0.011
1656798,0,0,0.9561,-0.022
1656799,-0.006,-0.12,0.73927,-0.077
1656800,0,0,1,0
1656801,-0.012,-0.1,0.78313,-0.066
1656802,0,0,0.91166,-0.033
1656803,0,0,1,0.011
1656804,0.03,0.78,0.57435,0.121
1656805,0,0,0.82441,0.055
1656806,0,0,1,0
1656807,0,0,1,0.011
1656808,0,0,1,-0.011
1656809,0.017,0.38,0.57435,0.121
1656810,0,0,0.44471,0.154
1656811,0,0,0.46383,0.143
1656812,0,0,0.46383,0.143
1656813,0.01,0.42,0.22944,0.242
1656814,0.01,0.53,0.22944,0.242
1656815,0,0,0.6532,0.099
1656816,0,0,0.73612,0.077
1656817,0,0,0.73612,0.077
1656818,0,0,0.73612,0.077
1656819,0.007,0.31,0.27689,0.22
1656820,0,0,0.44636,0.132
1656821,0,0,0.14347,0.22
1656822,0,0,0.69953,0.077
1656823,0.006,0.18,0.39066,0.176
1656824,0,0,0.45689,0.154
1656825,0,0,0.68871,0.088
1656826,0,0,0.69953,0.077
1656827,0,0,0.69953,0.077
1656828,0,0,0.79694,0.055
1656829,0,0,1,0.011
1656830,0,0,0.79694,0.055
1656831,0,0,0.60682,0.099
1656832,0,0,0.44636,0.132
1656833,0,0,0.3633,0.121
1656834,0,0,0.44636,0.132
1656835,0,0,0.44636,0.132
1656836,0,0,1,0.011
1656837,0,NA,NA,0
1656838,0,NA,NA,0
1656839,0,NA,NA,0
1656840,0,NA,NA,0
1656841,0,NA,NA,0
1656842,0,NA,NA,0
1656843,0,NA,NA,0
1656844,0,NA,NA,0
1656845,0,NA,NA,0
1656846,0,NA,NA,0
1656847,0,NA,NA,0
1656848,0,NA,NA,0
1656849,0,NA,NA,0
1656850,0,NA,NA,0
1656851,0,NA,NA,0
1656852,0,NA,NA,0
1656853,0,NA,NA,0
1656854,0,NA,NA,0
1656857,0,NA,NA,0
1656858,0,NA,NA,0
1656859,0,NA,NA,0
1656860,0,NA,NA,0
1659099,0,NA,NA,0
1659101,0,0,0.21485,-0.121
1659107,0,0,0.54155,0.121
1659108,0,0,0.46383,0.143
1659109,0,0,0.95436,0.022
1659110,0,0,0.9561,0.022
1659111,0.224,0.56,0.91281,0.033
1659112,0.71,1.46,0.82667,0.055
1659113,0.85,1.44,0.82667,0.055
1659114,0.78,1.46,0.82667,0.055
1659115,0.216,0.56,0.86935,0.044
1659116,0.002,0.01,1,0.011
1659117,-0.188,-0.47,1,-0.011
1659118,-0.632,-1.32,0.82667,-0.055
1659119,-1.6,-2.65,0.82667,-0.055
1659120,-0.862,-1.6,0.91281,-0.033
1659121,-0.56,-1.21,0.74256,-0.077
1659122,-1.026,-1.65,0.74256,-0.077
1659123,-1.59,-2.45,0.74256,-0.077
1659124,-2.145,-3.28,0.74256,-0.077
1659125,-1.41,-2.38,0.66142,-0.099
1659126,-1.217,-2.59,0.66142,-0.099
1659133,-0.158,-1.87,0.50564,-0.143
1659134,-0.221,-2.02,0.50564,-0.143
1659135,-0.092,-1.51,0.65722,-0.099
1659136,0,0,1,-0.011
1659137,0,0,0.14601,-0.242
1659138,0,0,0.68871,-0.088
1659139,0,0,0.60682,-0.099
1659140,0,0,0.6532,0.099
1659141,0,0,0.91166,-0.033
1659142,0,0,1,-0.011
1659143,0,0,1,0
1659144,0.365,1.59,0.58407,0.121
1659145,0.05,0.2,1,0.011
1659146,-0.063,-0.23,1,-0.011
1659147,-0.321,-0.87,1,-0.011
1659148,-1.683,-3.16,0.66142,-0.099
1659149,-1.972,-3.36,0.66142,-0.099
1659150,-2.058,-2.93,0.66142,-0.099
1659151,-2.342,-3.03,0.74256,-0.077
1659152,-2.005,-2.51,0.74256,-0.077
1659153,-2.107,-2.9,0.66142,-0.099
1659154,-2.14,-3.13,0.66142,-0.099
1659155,-2.034,-2.79,0.66142,-0.099
1659156,-1.93,-2.1,0.66142,-0.099
1659157,-2.331,-2.21,0.82667,-0.055
1659158,-2.341,-2.2,0.82667,-0.055
1659159,-1.958,-2.11,0.66142,-0.099
1659160,-2.574,-3.63,0.66142,-0.099
1659161,-2.116,-3.79,0.74256,-0.077
1659162,-0.412,-0.95,0.74256,-0.077
1659163,-0.368,-1.35,0.74256,-0.077
1659164,0,0,0.9561,-0.022
1659165,-0.528,-1.79,0.58407,-0.121
1659166,-0.11,-0.52,0.91281,-0.033
1659167,0.371,2.65,0.62029,0.11
1659168,0,0,1,0
1659169,0,0,0.91166,0.033
1659170,0,0,0.91166,0.033
1659171,0,0,0.91166,-0.033
1659172,0,0,1,-0.011
1659173,-0.085,-0.54,0.82667,-0.055
1659174,-0.192,-1.03,0.74256,-0.077
1659175,0,0,0.9561,-0.022
1659176,-0.062,-1.71,0.5791,-0.121
1659177,-0.053,-0.75,0.86883,-0.044
1659178,0,0,1,0
1659179,-0.005,-0.06,0.86883,-0.044
1659180,-0.043,-1.3,0.50564,-0.143
1659181,-0.096,-1.35,0.62029,-0.11
1659182,-0.196,-1.31,0.51122,-0.143
1659183,-0.69,-4.11,0.58407,-0.121
1659184,0,0,0.9561,-0.022
1659185,-0.042,-0.88,0.54483,-0.132
1659186,0,0,0.9561,-0.022
1659187,-0.026,-0.64,0.69999,-0.088
1659188,-0.028,-0.49,0.69999,-0.088
1659189,-0.016,-0.18,0.78313,-0.066
1659190,-0.022,-0.29,0.62029,-0.11
1659191,-0.008,-0.26,0.78313,-0.066
1659192,0,0,0.69953,-0.077
1659193,-0.007,-0.28,0.43741,-0.165
1659194,-0.018,-0.37,0.69999,-0.088
1659195,-0.012,-0.19,0.69999,-0.088
1659196,-0.007,-0.06,0.78313,-0.066
1659197,-0.334,-1.98,0.82667,-0.055
1659198,-0.016,-0.13,0.95628,-0.022
1659199,-0.016,-0.13,0.78313,-0.066
1659200,-0.032,-0.58,0.54483,-0.132
1659201,0,0,0.82441,-0.055
1659202,-0.006,-0.07,0.86883,-0.044
1659203,-0.006,-0.04,0.95628,-0.022
1659204,0.037,0.24,0.95628,0.022
1659205,0,0,0.82224,-0.055
1659206,0,0,0.6532,0.099
1659207,0,0,1,-0.011
1659208,-0.17,-0.74,0.86935,-0.044
1659209,-0.098,-0.47,0.95628,-0.022
1659210,0,0,1,0.011
1659211,0,0,0.91056,0.033
1659212,0.035,1.41,0.36884,0.187
1659213,0,0,0.46383,0.143
1659214,0.015,0.53,0.43168,0.165
1659215,0,0,0.6532,0.099
1659216,0,0,0.73612,0.077
1659217,0,0,0.6532,0.099
1659218,0,0,0.73612,0.077
1659219,0.014,0.47,0.57435,0.121
1659220,0,0,0.73612,0.077
1659221,0.013,0.61,0.27689,0.22
1659222,0,0,0.54155,0.121
1659223,0,0,0.14347,0.22
1659224,0,0,0.51784,0.132
1659225,0,0,0.82224,0.055
1659226,0,0,0.73612,0.077
1659227,0.009,0.22,0.39066,0.176
1659228,0,0,0.86,0.044
1659229,0,0,0.52901,0.132
1659230,0,0,0.81377,0.055
1659231,0,0,0.69953,0.077
1659232,0,0,0.44636,0.132
1659233,0,0,0.44636,0.132
1659234,0,0,0.44636,0.132
1659235,0,0,0.3633,0.121
1659236,0,0,0.21485,0.121
1659237,0,0,0.44636,0.132
1659238,0,0,1,0
1659239,0,0,0.21485,0.121
1659240,0,0,0.21485,0.121
1659241,0,0,0.21485,0.121
1659242,0,NA,NA,0
1659243,0,NA,NA,0
1659244,0,NA,NA,0
1659245,0,NA,NA,0
1659246,0,NA,NA,0
1659247,0,NA,NA,0
1659248,0,NA,NA,0
1659249,0,NA,NA,0
1659250,0,NA,NA,0
1659251,0,NA,NA,0
1659252,0,NA,NA,0
1659253,0,NA,NA,0
1659254,0,NA,NA,0
1659255,0,NA,NA,0
1659256,0,NA,NA,0
1659257,0,NA,NA,0
1659258,0,NA,NA,0
1659259,0,NA,NA,0
1659260,0,NA,NA,0
1659261,0,NA,NA,0
1659262,0,NA,NA,0
1659263,0,NA,NA,0
1661499,0,NA,NA,0
1661501,0,NA,NA,0
1661503,0,0,0.21485,-0.121
1661508,0,0,0.39274,0.165
1661509,0,0,0.54155,0.121
1661510,0,0,0.39274,0.165
1661511,0,0,0.54155,0.121
1661512,0,0,0.91166,0.033
1661513,0.002,0.01,0.86883,0.044
1661514,0.194,0.51,0.86935,0.044
1661515,0.224,0.58,0.86935,0.044
1661516,0.194,0.53,0.91281,0.033
1661517,0.164,0.39,0.91281,0.033
1661518,0.108,0.46,0.78313,0.066
1661519,-0.501,-1.54,0.82667,-0.055
1661520,-0.596,-1.41,0.82667,-0.055
1661521,-0.34,-0.7,0.82667,-0.055
1661522,-1.046,-1.71,0.74256,-0.077
1661523,-1.895,-2.83,0.82667,-0.055
1661524,-1.91,-2.82,0.82667,-0.055
1661525,-2.15,-2.7,0.74256,-0.077
1661526,-2.48,-3.12,0.74256,-0.077
1661527,-1.865,-2.66,0.66142,-0.099
1661528,-1.962,-3.27,0.51122,-0.143
1661529,-1.732,-3.31,0.66142,-0.099
1661530,-2.136,-4.8,0.51122,-0.143
1661535,-0.078,-1.14,0.65722,-0.099
1661536,-0.35,-1.95,0.66142,-0.099
1661537,-0.429,-2.84,0.54644,-0.132
1661538,-0.068,-0.5,0.74181,-0.077
1661539,0,0,0.82441,-0.055
1661540,0,0,1,-0.011
1661541,0,0,0.7688,-0.066
1661542,0.012,0.32,0.57435,0.121
1661543,0,0,1,0.011
1661544,0,0,1,0.011
1661545,0,0,0.91166,0.033
1661546,0.002,0.02,0.86935,0.044
1661547,0.005,0.03,0.91281,0.033
1661548,0.07,0.31,0.82667,0.055
1661549,0.07,0.26,1,0.011
1661550,-0.329,-0.89,0.82667,-0.055
1661551,-1.425,-2.44,0.66142,-0.099
1661552,-2.123,-2.99,0.74256,-0.077
1661553,-2.012,-2.19,0.74256,-0.077
1661554,-1.688,-1.83,0.74256,-0.077
1661555,-1.09,-1.29,0.74256,-0.077
1661556,-1.69,-2.17,0.82667,-0.055
